NOTE: Some of these tickers may no longer be supported

ticker	Name	Exchange	type
EUR-DZD.F	EUR-DZD.F	FRA	CURRENCY_PAIR
CLP=X	USD/CLP	CCY	CURRENCY_PAIR
CHFKZT=X	CHF/KZT	CCY	CURRENCY_PAIR
CADSTD=X	CAD/STD	CCY	CURRENCY_PAIR
CLFCLP=X	CLF/CLP	CCY	CURRENCY_PAIR
CADDKK=X	CAD/DKK	CCY	CURRENCY_PAIR
19664789.SW			CURRENCY_PAIR
29134336=X			CURRENCY_PAIR
CADDZD=X	CAD/DZD	CCY	CURRENCY_PAIR
CHFLVL=X	CHF/LVL	CCY	CURRENCY_PAIR
MYRNOK=X	MYR/NOK	CCY	CURRENCY_PAIR
CHFMAD=X	CHF/MAD	CCY	CURRENCY_PAIR
EURAFN=X	EUR/AFN	CCY	CURRENCY_PAIR
EURMNT=X	EUR/MNT	CCY	CURRENCY_PAIR
CLPVEF=X	CLP/VEF	CCY	CURRENCY_PAIR
CZKCHF=X	CZK/CHF	CCY	CURRENCY_PAIR
CZKLVL=X	CZK/LVL	CCY	CURRENCY_PAIR
CADXAF=X	CAD/XAF	CCY	CURRENCY_PAIR
CHFIQD=X	CHF/IQD	CCY	CURRENCY_PAIR
CADGHS=X	CAD/GHS	CCY	CURRENCY_PAIR
CADEGP=X	CAD/EGP	CCY	CURRENCY_PAIR
CYP=X	CYP=X	CCY	CURRENCY_PAIR
CADIQD=X	CAD/IQD	CCY	CURRENCY_PAIR
CVEUSD=X	CVE/USD	CCY	CURRENCY_PAIR
CVEDKK=X	CVE/DKK	CCY	CURRENCY_PAIR
CHFSEK=X	CHF/SEK	CCY	CURRENCY_PAIR
CHFHNL=X	CHF/HNL	CCY	CURRENCY_PAIR
19664658.SW	19664658.SW	EBS	CURRENCY_PAIR
CHFAOA=X	CHF/AOA	CCY	CURRENCY_PAIR
CNYSGD=X	CNY/SGD	CCY	CURRENCY_PAIR
CNYINR=X	CNY/INR	CCY	CURRENCY_PAIR
SGDNOK=X	SGD/NOK	CCY	CURRENCY_PAIR
CADTMT=X	CAD/TMT	CCY	CURRENCY_PAIR
CHFMNT=X	CHF/MNT	CCY	CURRENCY_PAIR
HKDGBP=X	HKD/GBP	CCY	CURRENCY_PAIR
CZKRON=X	CZK/RON	CCY	CURRENCY_PAIR
CHFYER=X	CHF/YER	CCY	CURRENCY_PAIR
CHFLAK=X	CHF/LAK	CCY	CURRENCY_PAIR
CHFGYD=X	CHF/GYD	CCY	CURRENCY_PAIR
CHTIE.SW	CHTIE.SW	EBS	CURRENCY_PAIR
CHFMWK=X	CHF/MWK	CCY	CURRENCY_PAIR
CADMNT=X	CAD/MNT	CCY	CURRENCY_PAIR
CADHKD=X	CAD/HKD	CCY	CURRENCY_PAIR
EURSLL=X	EUR/SLL	CCY	CURRENCY_PAIR
CADCVE=X	CAD/CVE	CCY	CURRENCY_PAIR
CZKDKK=X	CZK/DKK	CCY	CURRENCY_PAIR
CADSCR=X	CAD/SCR	CCY	CURRENCY_PAIR
CHFSCR=X	CHF/SCR	CCY	CURRENCY_PAIR
CHFKMF=X	CHF/KMF	CCY	CURRENCY_PAIR
CHFSAR=X	CHF/SAR	CCY	CURRENCY_PAIR
CHFHTG=X	CHF/HTG	CCY	CURRENCY_PAIR
CHFGMD=X	CHF/GMD	CCY	CURRENCY_PAIR
CZKPKR=X	CZK/PKR	CCY	CURRENCY_PAIR
CADNAD=X	CAD/NAD	CCY	CURRENCY_PAIR
CNYRUB=X	CNY/RUB	CCY	CURRENCY_PAIR
19666223.SW			CURRENCY_PAIR
CADCDF=X	CAD/CDF	CCY	CURRENCY_PAIR
CHFXDR=X	CHF/XDR	CCY	CURRENCY_PAIR
CLPUYU=X	CLP/UYU	CCY	CURRENCY_PAIR
CHFMYR=X	CHF/MYR	CCY	CURRENCY_PAIR
CLPBOB=X	CLP/BOB	CCY	CURRENCY_PAIR
29134334=X			CURRENCY_PAIR
CADLAK=X	CAD/LAK	CCY	CURRENCY_PAIR
CADHNL=X	CAD/HNL	CCY	CURRENCY_PAIR
CADBZD=X	CAD/BZD	CCY	CURRENCY_PAIR
CADINR=X	CAD/INR	CCY	CURRENCY_PAIR
EURGIP=X	EUR/GIP	CCY	CURRENCY_PAIR
CHFANG=X	CHF/ANG	CCY	CURRENCY_PAIR
CADKHR=X	CAD/KHR	CCY	CURRENCY_PAIR
SEKZAR=X	SEK/ZAR	CCY	CURRENCY_PAIR
CHFKWD=X	CHF/KWD	CCY	CURRENCY_PAIR
CADMXN=X	CAD/MXN	CCY	CURRENCY_PAIR
CHFSTD=X	CHF/STD	CCY	CURRENCY_PAIR
CHFSGD=X	CHF/SGD	CCY	CURRENCY_PAIR
CADSYP=X	CAD/SYP	CCY	CURRENCY_PAIR
CADXDR=X	CAD/XDR	CCY	CURRENCY_PAIR
CADGNF=X	CAD/GNF	CCY	CURRENCY_PAIR
20161078.SW	20161078.SW	EBS	CURRENCY_PAIR
CZKSAR=X	CZK/SAR	CCY	CURRENCY_PAIR
MYRSEK=X	MYR/SEK	CCY	CURRENCY_PAIR
CHFETB=X	CHF/ETB	CCY	CURRENCY_PAIR
EUR-SLL.F	EUR-SLL.F		CURRENCY_PAIR
CLPPEN=X	CLP/PEN	CCY	CURRENCY_PAIR
CADDJF=X	CAD/DJF	CCY	CURRENCY_PAIR
CHFCDF=X	CHF/CDF	CCY	CURRENCY_PAIR
22372096.SW			CURRENCY_PAIR
CADBAM=X	CAD/BAM	CCY	CURRENCY_PAIR
CNYISK=X	CNY/ISK	CCY	CURRENCY_PAIR
CHFQAR=X	CHF/QAR	CCY	CURRENCY_PAIR
CADAED=X	CAD/AED	CCY	CURRENCY_PAIR
EURETB=X	EUR/ETB	CCY	CURRENCY_PAIR
CLFGBP=X	CLF/GBP	CCY	CURRENCY_PAIR
CHFAED=X	CHF/AED	CCY	CURRENCY_PAIR
CHKOT.SW			CURRENCY_PAIR
CHFXCD=X	CHF/XCD	CCY	CURRENCY_PAIR
CADCOP=X	CAD/COP	CCY	CURRENCY_PAIR
CNHIDR=X	CNH/IDR	CCY	CURRENCY_PAIR
CHFTOP=X	CHF/TOP	CCY	CURRENCY_PAIR
CZKMUR=X	CZK/MUR	CCY	CURRENCY_PAIR
CHFTMT=X	CHF/TMT	CCY	CURRENCY_PAIR
CZKXDR=X	CZK/XDR	CCY	CURRENCY_PAIR
CNYCHF=X	CNY/CHF	CCY	CURRENCY_PAIR
NOKAUD=X	NOK/AUD	CCY	CURRENCY_PAIR
CHFLSL=X	CHF/LSL	CCY	CURRENCY_PAIR
CADPEN=X	CAD/PEN	CCY	CURRENCY_PAIR
22372094.SW	22372094.SW	EBS	CURRENCY_PAIR
CZKNGN=X	CZK/NGN	CCY	CURRENCY_PAIR
CHFBTN=X	CHF/BTN	CCY	CURRENCY_PAIR
CHDAV.SW			CURRENCY_PAIR
CHFBBD=X	CHF/BBD	CCY	CURRENCY_PAIR
CNYPLN=X	CNY/PLN	CCY	CURRENCY_PAIR
CHFMXN=X	CHF/MXN	CCY	CURRENCY_PAIR
CADSDG=X	CAD/SDG	CCY	CURRENCY_PAIR
CHFXPF=X	CHF/XPF	CCY	CURRENCY_PAIR
KESINR=X	KES/INR	CCY	CURRENCY_PAIR
CZKMAD=X	CZK/MAD	CCY	CURRENCY_PAIR
CADRON=X	CAD/RON	CCY	CURRENCY_PAIR
CHFTZS=X	CHF/TZS	CCY	CURRENCY_PAIR
CADBBD=X	CAD/BBD	CCY	CURRENCY_PAIR
CNHTHB=X	CNH/THB	CCY	CURRENCY_PAIR
CHFDKK=X	CHF/DKK	CCY	CURRENCY_PAIR
CNYQAR=X	CNY/QAR	CCY	CURRENCY_PAIR
CADBYR=X	CAD/BYR	CCY	CURRENCY_PAIR
CZKEGP=X	CZK/EGP	CCY	CURRENCY_PAIR
CZKCNY=X	CZK/CNY	CCY	CURRENCY_PAIR
CHFINR=X	CHF/INR	CCY	CURRENCY_PAIR
SEKAUD=X	SEK/AUD	CCY	CURRENCY_PAIR
CHFGIP=X	CHF/GIP	CCY	CURRENCY_PAIR
CADGEL=X	CAD/GEL	CCY	CURRENCY_PAIR
CZKBOB=X	CZK/BOB	CCY	CURRENCY_PAIR
CHFDOP=X	CHF/DOP	CCY	CURRENCY_PAIR
CHFMRO=X	CHF/MRO	CCY	CURRENCY_PAIR
CZKPLN=X	CZK/PLN	CCY	CURRENCY_PAIR
CZKCLP=X	CZK/CLP	CCY	CURRENCY_PAIR
CHFSDG=X	CHF/SDG	CCY	CURRENCY_PAIR
CADRWF=X	CAD/RWF	CCY	CURRENCY_PAIR
CHFPLN=X	CHF/PLN	CCY	CURRENCY_PAIR
CLPKRW=X	CLP/KRW	CCY	CURRENCY_PAIR
CHFIDR=X	CHF/IDR	CCY	CURRENCY_PAIR
CNYCZK=X	CNY/CZK	CCY	CURRENCY_PAIR
CHFAFN=X	CHF/AFN	CCY	CURRENCY_PAIR
19662920.SW	19662920.SW	EBS	CURRENCY_PAIR
CADDOP=X	CAD/DOP	CCY	CURRENCY_PAIR
CHFPKR=X	CHF/PKR	CCY	CURRENCY_PAIR
CHFSZL=X	CHF/SZL	CCY	CURRENCY_PAIR
CADCUP=X	CAD/CUP	CCY	CURRENCY_PAIR
CHFVUV=X	CHF/VUV	CCY	CURRENCY_PAIR
CADERN=X	CAD/ERN	CCY	CURRENCY_PAIR
CADZMK=X			CURRENCY_PAIR
CLPARS=X	CLP/ARS	CCY	CURRENCY_PAIR
COPUYU=X	COP/UYU	CCY	CURRENCY_PAIR
CZKUAH=X	CZK/UAH	CCY	CURRENCY_PAIR
CADIRR=X	CAD/IRR	CCY	CURRENCY_PAIR
CZKILS=X	CZK/ILS	CCY	CURRENCY_PAIR
CADMWK=X	CAD/MWK	CCY	CURRENCY_PAIR
CHFBSD=X	CHF/BSD	CCY	CURRENCY_PAIR
ZARANG=X	ZAR/ANG	CCY	CURRENCY_PAIR
CHFDJF=X	CHF/DJF	CCY	CURRENCY_PAIR
2218017=X			CURRENCY_PAIR
CADAUD=X	CAD/AUD	CCY	CURRENCY_PAIR
EUR-AFN.F	EUR-AFN.F	FRA	CURRENCY_PAIR
CADUYU=X	CAD/UYU	CCY	CURRENCY_PAIR
CADMAD=X	CAD/MAD	CCY	CURRENCY_PAIR
CNYHUF=X	CNY/HUF	CCY	CURRENCY_PAIR
CLPMXN=X	CLP/MXN	CCY	CURRENCY_PAIR
CZKRUB=X	CZK/RUB	CCY	CURRENCY_PAIR
EUR-DOP.F	EUR-DOP.F	FRA	CURRENCY_PAIR
CZKSEK=X	CZK/SEK	CCY	CURRENCY_PAIR
CADARS=X	CAD/ARS	CCY	CURRENCY_PAIR
CHFCOP=X	CHF/COP	CCY	CURRENCY_PAIR
CZKBMD=X	CZK/BMD	CCY	CURRENCY_PAIR
CNHJPY=X	CNH/JPY	CCY	CURRENCY_PAIR
CADCNH=X	CAD/CNH	CCY	CURRENCY_PAIR
CADPKR=X	CAD/PKR	CCY	CURRENCY_PAIR
COPPYG=X	COP/PYG	CCY	CURRENCY_PAIR
DOPGBP=X	DOP/GBP	CCY	CURRENCY_PAIR
DOPEUR=X	DOP/EUR	CCY	CURRENCY_PAIR
DKKTWD=X	DKK/TWD	CCY	CURRENCY_PAIR
DKKTND=X	DKK/TND	CCY	CURRENCY_PAIR
DKKSAR=X	DKK/SAR	CCY	CURRENCY_PAIR
DKKMYR=X	DKK/MYR	CCY	CURRENCY_PAIR
DKKJPY=X	DKK/JPY	CCY	CURRENCY_PAIR
DKKHUF=X	DKK/HUF	CCY	CURRENCY_PAIR
DKKCLP=X	DKK/CLP	CCY	CURRENCY_PAIR
DKKCHF=X	DKK/CHF	CCY	CURRENCY_PAIR
DEM=X	USD/DEM	CCY	CURRENCY_PAIR
DKKQAR=X	DKK/QAR	CCY	CURRENCY_PAIR
DKKBAM=X	DKK/BAM	CCY	CURRENCY_PAIR
DKKCZK=X	DKK/CZK	CCY	CURRENCY_PAIR
DKKSGD=X	DKK/SGD	CCY	CURRENCY_PAIR
DKKINR=X	DKK/INR	CCY	CURRENCY_PAIR
DKKJOD=X	DKK/JOD	CCY	CURRENCY_PAIR
PLNSEK=X	PLN/SEK	CCY	CURRENCY_PAIR
DKKTRY=X	DKK/TRY	CCY	CURRENCY_PAIR
DZDUSD=X	DZD/USD	CCY	CURRENCY_PAIR
DKKRON=X	DKK/RON	CCY	CURRENCY_PAIR
DKKKWD=X	DKK/KWD	CCY	CURRENCY_PAIR
DKKPHP=X	DKK/PHP	CCY	CURRENCY_PAIR
DWHEAT.MDD	DWHEAT.MDD	MDD	CURRENCY_PAIR
DKKHKD=X	DKK/HKD	CCY	CURRENCY_PAIR
29134338=X			CURRENCY_PAIR
DKKKRW=X	DKK/KRW	CCY	CURRENCY_PAIR
DKKMXN=X	DKK/MXN	CCY	CURRENCY_PAIR
DEMCHF=X	DEM/CHF	CCY	CURRENCY_PAIR
DKKGIP=X	DKK/GIP	CCY	CURRENCY_PAIR
DJFCHF=X	DJF/CHF	CCY	CURRENCY_PAIR
DKKBRL=X	DKK/BRL	CCY	CURRENCY_PAIR
DOPUSD=X	DOP/USD	CCY	CURRENCY_PAIR
DOPDKK=X	DOP/DKK	CCY	CURRENCY_PAIR
DKKOMR=X	DKK/OMR	CCY	CURRENCY_PAIR
DKKMUR=X	DKK/MUR	CCY	CURRENCY_PAIR
DZDGBP=X	DZD/GBP	CCY	CURRENCY_PAIR
DKKPKR=X	DKK/PKR	CCY	CURRENCY_PAIR
DJFUSD=X	DJF/USD	CCY	CURRENCY_PAIR
DKKIDR=X	DKK/IDR	CCY	CURRENCY_PAIR
DKKRSD=X	DKK/RSD	CCY	CURRENCY_PAIR
DKK=X	USD/DKK	CCY	CURRENCY_PAIR
DOPCHF=X	DOP/CHF	CCY	CURRENCY_PAIR
DKKAED=X	DKK/AED	CCY	CURRENCY_PAIR
DKKUAH=X	DKK/UAH	CCY	CURRENCY_PAIR
DKKTHB=X	DKK/THB	CCY	CURRENCY_PAIR
DKKLVL=X	DKK/LVL	CCY	CURRENCY_PAIR
DKKLTL=X	DKK/LTL	CCY	CURRENCY_PAIR
DKKAUD=X	DKK/AUD	CCY	CURRENCY_PAIR
MKDDKK=X	MKD/DKK	CCY	CURRENCY_PAIR
DKKPLN=X	DKK/PLN	CCY	CURRENCY_PAIR
DJF=X	USD/DJF	CCY	CURRENCY_PAIR
DKKSEK=X	DKK/SEK	CCY	CURRENCY_PAIR
DKKCAD=X	DKK/CAD	CCY	CURRENCY_PAIR
DZDMAD=X	DZD/MAD	CCY	CURRENCY_PAIR
DKKKPW=X	DKK/KPW	CCY	CURRENCY_PAIR
DZDEUR=X	DZD/EUR	CCY	CURRENCY_PAIR
DKKBGN=X	DKK/BGN	CCY	CURRENCY_PAIR
DKKNOK=X	DKK/NOK	CCY	CURRENCY_PAIR
DKKEUR=X	DKK/EUR	CCY	CURRENCY_PAIR
DKKXDR=X	DKK/XDR	CCY	CURRENCY_PAIR
DKKLKR=X	DKK/LKR	CCY	CURRENCY_PAIR
DJFEUR=X	DJF/EUR	CCY	CURRENCY_PAIR
DKKUSD=X	DKK/USD	CCY	CURRENCY_PAIR
DKKANG=X	DKK/ANG	CCY	CURRENCY_PAIR
DKKGBP=X	DKK/GBP	CCY	CURRENCY_PAIR
DKKNZD=X	DKK/NZD	CCY	CURRENCY_PAIR
DKKRUB=X	DKK/RUB	CCY	CURRENCY_PAIR
DKKISK=X	DKK/ISK	CCY	CURRENCY_PAIR
DKKILS=X	DKK/ILS	CCY	CURRENCY_PAIR
DZD=X	USD/DZD	CCY	CURRENCY_PAIR
DOP=X	USD/DOP	CCY	CURRENCY_PAIR
DKKKES=X	DKK/KES	CCY	CURRENCY_PAIR
DKKZAR=X	DKK/ZAR	CCY	CURRENCY_PAIR
DKKCNY=X	DKK/CNY	CCY	CURRENCY_PAIR
DKKEGP=X	DKK/EGP	CCY	CURRENCY_PAIR
DKKMAD=X	DKK/MAD	CCY	CURRENCY_PAIR
EURUSD=X	EUR/USD	CCY	CURRENCY_PAIR
EURGBP=X	EUR/GBP	CCY	CURRENCY_PAIR
EURJPY=X	EUR/JPY	CCY	CURRENCY_PAIR
EURCHF=X	EUR/CHF	CCY	CURRENCY_PAIR
EURSYP=X	EUR/SYP	CCY	CURRENCY_PAIR
EURSOS=X	EUR/SOS	CCY	CURRENCY_PAIR
EURAUD=X	EUR/AUD	CCY	CURRENCY_PAIR
ECS=X	USD/ECS	CCY	CURRENCY_PAIR
EURYER=X	EUR/YER	CCY	CURRENCY_PAIR
EURVND=X	EUR/VND	CCY	CURRENCY_PAIR
EURUSDFIX=X			CURRENCY_PAIR
EURUGX=X	EUR/UGX	CCY	CURRENCY_PAIR
EURSBD=X	EUR/SBD	CCY	CURRENCY_PAIR
EURRSD=X	EUR/RSD	CCY	CURRENCY_PAIR
EURPLN=X	EUR/PLN	CCY	CURRENCY_PAIR
EURPAB=X	EUR/PAB	CCY	CURRENCY_PAIR
EURNZD=X	EUR/NZD	CCY	CURRENCY_PAIR
EURNPR=X	EUR/NPR	CCY	CURRENCY_PAIR
EURMYR=X	EUR/MYR	CCY	CURRENCY_PAIR
EURMWK=X	EUR/MWK	CCY	CURRENCY_PAIR
EURMVR=X	EUR/MVR	CCY	CURRENCY_PAIR
EURMRO=X	EUR/MRO	CCY	CURRENCY_PAIR
EURMDL=X	EUR/MDL	CCY	CURRENCY_PAIR
EURLKR=X	EUR/LKR	CCY	CURRENCY_PAIR
EURLAK=X	EUR/LAK	CCY	CURRENCY_PAIR
EURCZK=X	EUR/CZK	CCY	CURRENCY_PAIR
EUR=X	USD/EUR	CCY	CURRENCY_PAIR
EGPZAR=X	EGP/ZAR	CCY	CURRENCY_PAIR
EGPTRY=X	EGP/TRY	CCY	CURRENCY_PAIR
EGPMXN=X	EGP/MXN	CCY	CURRENCY_PAIR
EGPKRW=X	EGP/KRW	CCY	CURRENCY_PAIR
EGPILS=X	EGP/ILS	CCY	CURRENCY_PAIR
EGPHUF=X	EGP/HUF	CCY	CURRENCY_PAIR
EURBSD=X	EUR/BSD	CCY	CURRENCY_PAIR
EURISK=X	EUR/ISK	CCY	CURRENCY_PAIR
EURZAR=X	EUR/ZAR	CCY	CURRENCY_PAIR
EGPINR=X	EGP/INR	CCY	CURRENCY_PAIR
EURCADFIX=X			CURRENCY_PAIR
EUR-GBP.F	EUR-GBP.F	FRA	CURRENCY_PAIR
EUR-MWK.F	EUR-MWK.F		CURRENCY_PAIR
EUR-SVC.F	EUR-SVC.F	FRA	CURRENCY_PAIR
EURMKD=X	EUR/MKD	CCY	CURRENCY_PAIR
EURBAM=X	EUR/BAM	CCY	CURRENCY_PAIR
EURBGN=X	EUR/BGN	CCY	CURRENCY_PAIR
EUR-HUF.F	EUR-HUF.F		CURRENCY_PAIR
EURPKR=X	EUR/PKR	CCY	CURRENCY_PAIR
EUR-LVL.F	EUR-LVL.F		CURRENCY_PAIR
EURKRW=X	EUR/KRW	CCY	CURRENCY_PAIR
429714=X			CURRENCY_PAIR
EURAOA=X	EUR/AOA	CCY	CURRENCY_PAIR
EUR-TTD.F	EUR-TTD.F		CURRENCY_PAIR
ETBCHF=X	ETB/CHF	CCY	CURRENCY_PAIR
EURSVC=X	EUR/SVC	CCY	CURRENCY_PAIR
EGPJPY=X	EGP/JPY	CCY	CURRENCY_PAIR
XF000EURTRY6.SG			CURRENCY_PAIR
EURCRC=X	EUR/CRC	CCY	CURRENCY_PAIR
EUR-UZS.F	EUR-UZS.F	FRA	CURRENCY_PAIR
EUR-HTG.F	EUR-HTG.F	FRA	CURRENCY_PAIR
XF000EURCHF2.SG	XF000EURCHF2.SG	STU	CURRENCY_PAIR
EURAED=X	EUR/AED	CCY	CURRENCY_PAIR
XF000EURINR2.SG			CURRENCY_PAIR
EURBIF=X	EUR/BIF	CCY	CURRENCY_PAIR
XF000EURDKK4.SG			CURRENCY_PAIR
EUR-MMK.F	EUR-MMK.F		CURRENCY_PAIR
EURLVL=X	EUR/LVL	CCY	CURRENCY_PAIR
EGPNZD=X	EGP/NZD	CCY	CURRENCY_PAIR
EUR-OMR.F	EUR-OMR.F	FRA	CURRENCY_PAIR
EUR-PHP.F	EUR-PHP.F	FRA	CURRENCY_PAIR
EURGTQ=X	EUR/GTQ	CCY	CURRENCY_PAIR
EGPGBP=X	EGP/GBP	CCY	CURRENCY_PAIR
EGPAED=X	EGP/AED	CCY	CURRENCY_PAIR
EUR-CNY.F	EUR-CNY.F		CURRENCY_PAIR
EUR-EGP.F	EUR-EGP.F	FRA	CURRENCY_PAIR
EURJPYFIX=X			CURRENCY_PAIR
EURALL=X	EUR/ALL	CCY	CURRENCY_PAIR
EUR-MAD.F	EUR-MAD.F		CURRENCY_PAIR
EURCAD=X	EUR/CAD	CCY	CURRENCY_PAIR
EURCYP=X	EUR/CYP	CCY	CURRENCY_PAIR
EURPYG=X	EUR/PYG	CCY	CURRENCY_PAIR
EGPAUD=X	EGP/AUD	CCY	CURRENCY_PAIR
EUR-YER.F	EUR-YER.F	FRA	CURRENCY_PAIR
EUR-HNL.F	EUR-HNL.F		CURRENCY_PAIR
EGPNOK=X	EGP/NOK	CCY	CURRENCY_PAIR
EURTOP=X	EUR/TOP	CCY	CURRENCY_PAIR
EGPKWD=X	EGP/KWD	CCY	CURRENCY_PAIR
EUR-PGK.F	EUR-PGK.F		CURRENCY_PAIR
EURAMD=X	EUR/AMD	CCY	CURRENCY_PAIR
EURNOKFIX=X			CURRENCY_PAIR
EUR-MGA.F	EUR-MGA.F		CURRENCY_PAIR
EURXPF=X	EUR/XPF	CCY	CURRENCY_PAIR
EURZMW=X	EUR/ZMW	CCY	CURRENCY_PAIR
ETB=X	USD/ETB	CCY	CURRENCY_PAIR
EGPSGD=X	EGP/SGD	CCY	CURRENCY_PAIR
EUR-SDG.F	EUR-SDG.F	FRA	CURRENCY_PAIR
EGPUSD=X	EGP/USD	CCY	CURRENCY_PAIR
ERN=X	USD/ERN	CCY	CURRENCY_PAIR
EGPKES=X	EGP/KES	CCY	CURRENCY_PAIR
EUR-NPR.F	EUR-NPR.F	FRA	CURRENCY_PAIR
EURCUP=X	EUR/CUP	CCY	CURRENCY_PAIR
EURNAD=X	EUR/NAD	CCY	CURRENCY_PAIR
EURSAR=X	EUR/SAR	CCY	CURRENCY_PAIR
EGPMAD=X	EGP/MAD	CCY	CURRENCY_PAIR
EUREGP=X	EUR/EGP	CCY	CURRENCY_PAIR
EURMMK=X	EUR/MMK	CCY	CURRENCY_PAIR
EUR-GYD.F	EUR-GYD.F	FRA	CURRENCY_PAIR
985793=X			CURRENCY_PAIR
EUR-BHD.F	EUR-BHD.F		CURRENCY_PAIR
XF000EURHKD0.SG			CURRENCY_PAIR
EUR-SZL.F	EUR-SZL.F	FRA	CURRENCY_PAIR
EUR-KRW.F	EUR-KRW.F		CURRENCY_PAIR
EGPQAR=X	EGP/QAR	CCY	CURRENCY_PAIR
EUR-CUP.F	EUR-CUP.F		CURRENCY_PAIR
EURTHB=X	EUR/THB	CCY	CURRENCY_PAIR
EURHTG=X	EUR/HTG	CCY	CURRENCY_PAIR
EURCHFFIX=X			CURRENCY_PAIR
EUR-VND.F	EUR-VND.F		CURRENCY_PAIR
EUR-ISK.F	EUR-ISK.F		CURRENCY_PAIR
EURARS=X	EUR/ARS	CCY	CURRENCY_PAIR
EURKMF=X	EUR/KMF	CCY	CURRENCY_PAIR
EUR-SYP.F	EUR-SYP.F		CURRENCY_PAIR
EGPEUR=X	EGP/EUR	CCY	CURRENCY_PAIR
EUR-CHF.F	EUR-CHF.F	FRA	CURRENCY_PAIR
EURZWL=X	EUR/ZWL	CCY	CURRENCY_PAIR
EURDJF=X	EUR/DJF	CCY	CURRENCY_PAIR
EUR-SCR.F	EUR-SCR.F		CURRENCY_PAIR
EUR-DKK.F	EUR-DKK.F		CURRENCY_PAIR
EGPSAR=X	EGP/SAR	CCY	CURRENCY_PAIR
EGPJOD=X	EGP/JOD	CCY	CURRENCY_PAIR
EURFKP=X	EUR/FKP	CCY	CURRENCY_PAIR
EURMAD=X	EUR/MAD	CCY	CURRENCY_PAIR
EURLRD=X	EUR/LRD	CCY	CURRENCY_PAIR
EUR-GMD.F	EUR-GMD.F	FRA	CURRENCY_PAIR
EUR-ZAR.F	EUR-ZAR.F		CURRENCY_PAIR
EUR-QAR.F	EUR-QAR.F	FRA	CURRENCY_PAIR
XF000EURNOK5.SG			CURRENCY_PAIR
EONK.F	EONK.F		CURRENCY_PAIR
EGPPKR=X	EGP/PKR	CCY	CURRENCY_PAIR
XF000EURBRL1.SG	XF000EURBRL1.SG	STU	CURRENCY_PAIR
EURDKK=X	EUR/DKK	CCY	CURRENCY_PAIR
EURIQD=X	EUR/IQD	CCY	CURRENCY_PAIR
OCEU.EX			CURRENCY_PAIR
EUR-HKD.F	EUR-HKD.F	FRA	CURRENCY_PAIR
XF000EURHUF4.SG	XF000EURHUF4.SG	STU	CURRENCY_PAIR
EUR-AOA.F	EUR-AOA.F	FRA	CURRENCY_PAIR
EGPLKR=X	EGP/LKR	CCY	CURRENCY_PAIR
EURAZN=X	EUR/AZN	CCY	CURRENCY_PAIR
EURGYD=X	EUR/GYD	CCY	CURRENCY_PAIR
EGPOMR=X	EGP/OMR	CCY	CURRENCY_PAIR
EURSEKFIX=X			CURRENCY_PAIR
EURMOP=X	EUR/MOP	CCY	CURRENCY_PAIR
EUR-SOS.F	EUR-SOS.F	FRA	CURRENCY_PAIR
EUR-XDR.F	EUR-XDR.F		CURRENCY_PAIR
EGPRUB=X	EGP/RUB	CCY	CURRENCY_PAIR
EGPLVL=X	EGP/LVL	CCY	CURRENCY_PAIR
EUR-CZK.F	EUR-CZK.F		CURRENCY_PAIR
EUR-MOP.F	EUR-MOP.F		CURRENCY_PAIR
EGPHKD=X	EGP/HKD	CCY	CURRENCY_PAIR
EUR-XCD.F	EUR-XCD.F	FRA	CURRENCY_PAIR
EOYN.F	EOYN.F		CURRENCY_PAIR
EURKHR=X	EUR/KHR	CCY	CURRENCY_PAIR
881349.MC			CURRENCY_PAIR
EURSEK=X	EUR/SEK	CCY	CURRENCY_PAIR
EURAWG=X	EUR/AWG	CCY	CURRENCY_PAIR
EUR-LRD.F	EUR-LRD.F		CURRENCY_PAIR
IDEPM.MDD	IDEPM.MDD	MDD	CURRENCY_PAIR
EUR-IRR.F	EUR-IRR.F		CURRENCY_PAIR
EUR-GTQ.F	EUR-GTQ.F		CURRENCY_PAIR
EUR-PYG.F	EUR-PYG.F		CURRENCY_PAIR
EURTZS=X	EUR/TZS	CCY	CURRENCY_PAIR
EUR-CNH.F	EUR-CNH.F	FRA	CURRENCY_PAIR
EURBYR=X	EUR/BYR	CCY	CURRENCY_PAIR
EUROMR=X	EUR/OMR	CCY	CURRENCY_PAIR
XF000EURCNY1.SG			CURRENCY_PAIR
EURBRL=X	EUR/BRL	CCY	CURRENCY_PAIR
EURIRR=X	EUR/IRR	CCY	CURRENCY_PAIR
EGPSEK=X	EGP/SEK	CCY	CURRENCY_PAIR
EURKYD=X	EUR/KYD	CCY	CURRENCY_PAIR
EURANG=X	EUR/ANG	CCY	CURRENCY_PAIR
EURGNF=X	EUR/GNF	CCY	CURRENCY_PAIR
EUR-RON.F	EUR-RON.F		CURRENCY_PAIR
EUR-KHR.F	EUR-KHR.F	FRA	CURRENCY_PAIR
EURPGK=X	EUR/PGK	CCY	CURRENCY_PAIR
EURNGN=X	EUR/NGN	CCY	CURRENCY_PAIR
XF000EURSEK5.SG	XF000EURSEK5.SG	STU	CURRENCY_PAIR
EUR-GNF.F	EUR-GNF.F		CURRENCY_PAIR
EUR-DJF.F	EUR-DJF.F	FRA	CURRENCY_PAIR
