NOTE: Some of these tickers may no longer be supported

ticker	name	exchange	type
^NQMY7000AUDT	NASDAQ Malaysia Utilities AUD T	NIM	INDEX
^DWCALU	Dow Jones U.S. Aluminum Total S	DJI	INDEX
AL83.DE	INAV MSCI SCAPEUR	GER	INDEX
DT5Y.DE	INAVDBXES50FU EUR	GER	INDEX
^NQEMEU5000AUDN	NASDAQ EM Europe Cnsmr Svcs AUD	NIM	INDEX
^NQJP4000AUDT	NASDAQ Japan Health Care AUD TR	NIM	INDEX
^NQNA5000EURN	NASDAQ N America Cnsmr Svcs EUR	NIM	INDEX
WIAUS5330.L			INDEX
^NQBR8000AUDN	NASDAQ Brazil Financials AUD NT	NIM	INDEX
^NQDMASPA4000EUR	NASDAQ DM ASPA Health Care EUR	NIM	INDEX
^NQSGAUDT	NASDAQ Singapore AUD TR Index	NIM	INDEX
^NQUSS5555AUDT	NQ US Sm Cap Media Agncs AUD TR	NIM	INDEX
^NQUSB5555GBPT	NQ US Bnchmk Media Agncs GBP TR	NIM	INDEX
^NQCASCAUD	NASDAQ Canada Small Cap AUD Ind	NIM	INDEX
SFC14Y.SW	SBI For Corp AAA-BBB Y	EBS	INDEX
ST171Y.SW	SBI AAA 7-10 Y	EBS	INDEX
^NQAULCGBPT	NASDAQ Australia Large Cap GBP	NIM	INDEX
^NQUSL2795GBP	NQ US Lg Cap Financial Admin GB	NIM	INDEX
^NQUSS2700AUDN	NQ US Sm Cap Ind Goods & Svcs A	NIM	INDEX
DF28.DE	INAVISHFIGOVBDUCHF	GER	INDEX
^B50ADRT	Dow Jones BRIC 50 All DR Total	DJI	INDEX
SDA15D.SW	SBI Dom AAA-A 1-5 D	EBS	INDEX
4N9U.DE	DAXSUB ALL RETI P	GER	INDEX
^NQKRSCAUDT	NASDAQ Korea Small Cap AUD TR I	NIM	INDEX
^NQUSS5751AUDN	NQ US Sm Cap Airlines AUD NTR I	NIM	INDEX
D1A8.DE	DAXPLUS PROTECTIVE PUT PR	GER	INDEX
^NQDMEU9000AUDT	NASDAQ DM Europe Tech AUD TR In	NIM	INDEX
^FIRSTNORTHNOK	First North All-Share NOK	NIM	INDEX
539M.DE			INDEX
^NQZASCGBP	NASDAQ South Africa Small Cap G	NIM	INDEX
^NQLA4000CAD	NASDAQ Lat America Health Care	NIM	INDEX
^NQPHAUD	NASDAQ Philippines AUD Index	NIM	INDEX
31651230.SG			INDEX
^NQNAEUR	NASDAQ N America EUR Index	NIM	INDEX
^NQGBAUDT	NASDAQ UK AUD TR Index	NIM	INDEX
^RAESGDN	Russell Australia ESG High Divi	WCB	INDEX
3BLU.DE	IN.IS.FTSE 250 EO	GER	INDEX
^NQNA3500AUDT	NASDAQ N America Food & Beverag	NIM	INDEX
^NQEMASIA8000EUR	NASDAQ EM Asia Financials EUR I	NIM	INDEX
4QCE.DE	INAVISHEMMARSCEU	GER	INDEX
^NQASPA3300EUR	NASDAQ ASPA Auto & Parts EUR In	NIM	INDEX
^NQUSB2713GBPT	NQ US Bnchmk Aerospace GBP TR I	NIM	INDEX
SXP2V.Z			INDEX
4NAR.DE	SHORTDAX X4 ST I EU	GER	INDEX
WIPACXJA3720.FGI			INDEX
5EDS.DE	INAVISMSCIEUUAGBP	GER	INDEX
^NQDMASPA6000T	The NASDAQ DM ASPA Telecommunic	NIM	INDEX
LZS5.DE	INAV DBX MSCI JAPAN USD	GER	INDEX
SFG5D.SW	SBI FOR GOV AAA-A 5+ D	EBS	INDEX
X2D6.DE	INAV CSFCHA50 GBP	GER	INDEX
^UKDATR	Mergent UK Dividend Achievers I	NIM	INDEX
^NQNA3000LMJPYN	NASDAQ N America Cnsmr Goods Lg	NIM	INDEX
^NQUSS5555AUDN	NQ US Sm Cap Media Agncs AUD NT	NIM	INDEX
X22M.DE	INAV ISH GHYCBCHGB	GER	INDEX
^NQEMMEA4000AUD	NASDAQ EM MEA Health Care AUD I	NIM	INDEX
^NQASPA2700LM	NASDAQ ASPA Ind Goods & Svcs Lg	NIM	INDEX
^NQCO8000AUDN	NASDAQ Colombia Financials AUD	NIM	INDEX
^NQNA1700JPYN	NASDAQ N America Basic Resource	NIM	INDEX
^NQUSS2713EUR	NQ US Sm Cap Aerospace EUR Inde	NIM	INDEX
^NQNA1700LMCADT	NASDAQ N America Basic Resource	NIM	INDEX
^NQDMASIA5700LMT	NASDAQ DM Asia Travel & Leisure	NIM	INDEX
^NQAU6000AUD	NASDAQ Australia Telecom AUD In	NIM	INDEX
^NQKRLCAUDT	NASDAQ Korea Large Cap AUD TR I	NIM	INDEX
^NQUSS0001AUD	NQ US Sm Cap Oil & Gas AUD Inde	NIM	INDEX
^DAAXJPHKDN	NASDAQ Asia ex Japan Dividend A	NIM	INDEX
^NQASPAMCEURT	NASDAQ ASPA Mid Cap EUR TR Inde	NIM	INDEX
^NQEMASIA8500N	The NASDAQ EM Asia Insurance In	NIM	INDEX
^NQDMASPA8600LMN	NASDAQ DM ASPA Real Estate Larg	NIM	INDEX
537X.DE			INDEX
3BVU.DE	DAXGL.EMER.11 SH.TR.EUR	GER	INDEX
^NQEURO3000AUD	NASDAQ Eurozone Cnsmr Goods AUD	NIM	INDEX
^NQEMEAMCAUDN	NASDAQ EMEA Mid Cap AUD NTR Ind	NIM	INDEX
^NQXAUAGR	Nasdaq Gbl Ex-Australia Agricul	NIM	INDEX
TASEBOND.TA			INDEX
^NQNA0001GBPT	NASDAQ N America Oil & Gas GBP	NIM	INDEX
^NQDMXNA	The NASDAQ DM Ex North America	NIM	INDEX
^NQEMASIA4000LMAU	NASDAQ EM Asia Health Care Lg M	NIM	INDEX
^NQNA8300LMCADT	NASDAQ N America Banks Large Mi	NIM	INDEX
5DBK.DE	INAV DEKA MSCI JAPAN EUR	GER	INDEX
^NQATEUR	NASDAQ Austria EUR Index	NIM	INDEX
^NQDM5300AUD	NASDAQ Developed Retail AUD Ind	NIM	INDEX
XEFA.DE	DAXGLOBAL E11 EUR K	GER	INDEX
^CAPEXAN	Nasdaq US CapEx Achievers Net T	NIM	INDEX
AEXEN.NX			INDEX
^NQNA2700T	The NASDAQ North America Indust	NIM	INDEX
^NQDMASPAXJPLCT	Nasdaq DM ASPA Ex Japan Large C	NIM	INDEX
OATF.EX			INDEX
^NQUSM2710EUR	NQ US Md Cap Aerospace & Defens	NIM	INDEX
^NQBRIC0001AUD	NASDAQ BRIC Oil & Gas AUD Index	NIM	INDEX
ENAXAP.L			INDEX
^NQASPA6000LMCADN	NASDAQ ASPA Telecom Large Mid C	NIM	INDEX
^NQUSS5371GBPN	NQ US Sm Cap Apparel Rtlrs GBP	NIM	INDEX
^SPLSALP	S&P Merger Arbitrage Index LCL	SNP	INDEX
SBD12P.SW	SBI Dom AAA-AA P	EBS	INDEX
^NQDMASIA7000JPYN	NASDAQ DM Asia Utilities JPY NT	NIM	INDEX
^NQUSB2713AUDN	NQ US Bnchmk Aerospace AUD NTR	NIM	INDEX
SFF13D.SW	SBI For AAA-AA 1-3 D	EBS	INDEX
3BSA.DE	DAXGL CH TECH USD P	GER	INDEX
^NQEMASIA2300EURT	NASDAQ EM Asia Constr & Matls E	NIM	INDEX
^NQUSS3355JPY	NQ US Sm Cap Auto Parts JPY Ind	NIM	INDEX
^NQASPA1000LMEUR	NASDAQ ASPA Basic Matls Lg Md C	NIM	INDEX
7DXQ.DE	HSBC MSCI JAPAN INAV GBP	GER	INDEX
^NQEURO3300CADN	NASDAQ Eurozone Auto & Parts CA	NIM	INDEX
^NQASPA8700EUR	NASDAQ ASPA Financial Svcs EUR	NIM	INDEX
^NQNA4000LMCADT	NASDAQ N America Health Care Lg	NIM	INDEX
^NQDMASIA0001LMEU	NASDAQ DM Asia Oil & Gas Lg Md	NIM	INDEX
^NQDMASIA8300	The NASDAQ DM Asia Banks Indexe	NIM	INDEX
^NQASPA2000LMAUDT	NASDAQ ASPA Inds Large Mid Cap	NIM	INDEX
^BKTADR	BNY Mellon International 100 AD	SNP	INDEX
^RUAXJDY	Russell Asia ex-Japan Dynamic	WCB	INDEX
X2CV.DE	INAVISHULTRAUCITUSD	GER	INDEX
^NQEULMAUDT	NASDAQ Europe Large Mid Cap AUD	NIM	INDEX
^NQHK4000AUDT	NASDAQ Hong Kong Health Care AU	NIM	INDEX
274U.DE	INAVISMSCIEUEXUKEUR	GER	INDEX
^NQUSB2737AUDT	NQ US Bnchmk Elec Eqpt AUD TR I	NIM	INDEX
7DTN.DE	INAV S&P 500 EUR	GER	INDEX
^NQZA5000LMCADN	NASDAQ South Africa Cnsmr Svcs	NIM	INDEX
^NQLA2000JPYT	NASDAQ Lat America Inds JPY TR	NIM	INDEX
^NYUSMUTT	NYSE U.S. Market Utilities and	NYS	INDEX
^NQG3300	The NASDAQ Global Automobiles &	NIM	INDEX
^DJBOS	Dow Jones Brookfield Oil and Ga	DJI	INDEX
^NQAU2000LMCADT	NASDAQ Australia Inds Large Mid	NIM	INDEX
WIISR2710.L			INDEX
^NQZAMCGBPN	NASDAQ South Africa Mid Cap GBP	NIM	INDEX
AXX3300.L			INDEX
F9MI.DE	DAX+ MAXSR FR USD P	GER	INDEX
^NQDMEU4000AUDN	NASDAQ DM Europe Health Care AU	NIM	INDEX
^NQTW9000AUD	NASDAQ Taiwan Tech AUD Index	NIM	INDEX
^XMAETR	UBS Bloomberg CMCI Agriculture	WCB	INDEX
S115DY.SW	SBI Dom AAA-BBB 1-15 Y	EBS	INDEX
^NQZALMN	NASDAQ South Africa Large Mid C	NIM	INDEX
C5AX2350.L			INDEX
^NQLAGBP	NASDAQ Lat America GBP Index	NIM	INDEX
^SP400-551050	^SP400-551050	SNP	INDEX
X2JM.DE	INAV USD	GER	INDEX
^NQIL9000AUD	NASDAQ Israel Tech AUD Index	NIM	INDEX
^NQASIA6000LMT	NASDAQ Asia Telecom Large Mid C	NIM	INDEX
TASETBILL.TA			INDEX
^NQASIA5000N	The NASDAQ Asia Consumer Servic	NIM	INDEX
^NQATLMJPY	NASDAQ Austria Large Mid Cap JP	NIM	INDEX
WIAMERS0570.L			INDEX
^NQDXCHEURN	NASDAQ AlphaDEX Switzerland EUR	NIM	INDEX
^NQASPA9000JPYN	NASDAQ ASPA Tech JPY NTR Index	NIM	INDEX
3BLT.DE	INAVISHFTSE100EU	GER	INDEX
^NQLA5300N	The NASDAQ Latin America Retail	NIM	INDEX
^NQUSL6000AUDT	NQ US Lg Cap Telecom AUD TR Ind	NIM	INDEX
4MXM.DE	INAVISMSACFEEXJUJPY	GER	INDEX
^NQNA3700GBPT	NASDAQ N America Psnl & Hhld Go	NIM	INDEX
^DVGCAD	NASDAQ US Dividend Achievers Se	NIM	INDEX
^NQEMEU2000AUDT	NASDAQ EM Europe Inds AUD TR In	NIM	INDEX
^BKEMT	BNY Mellon Emerging Markets ADR	SNP	INDEX
446X.DE			INDEX
^NQNA6000LMGBP	NASDAQ N America Telecom Lg Md	NIM	INDEX
^NQAU3000T	The NASDAQ Australia Consumer G	NIM	INDEX
NLFNG.AS	AEX FINANCIALS GR	AMS	INDEX
3XJZ.DE	IN.IS.SU.EO.CO.BD.0-3Y YN	GER	INDEX
^P1IGS	^P1IGS	DJI	INDEX
^A1FIN	Dow Jones Americas Financials I	DJI	INDEX
^NQPL5000AUD	NASDAQ Poland Cnsmr Svcs AUD In	NIM	INDEX
^NQEM3300JPYN	NASDAQ Emerging Auto & Parts JP	NIM	INDEX
^NQAU0001LMGBPN	NASDAQ Australia Oil & Gas Lg M	NIM	INDEX
^CMAETR6M	UBS Bloomberg CMCI Agriculture	WCB	INDEX
3BN5.DE	INAVISHMSCINAUUSD	GER	INDEX
^NQEMASIA9000GBPT	NASDAQ EM Asia Tech GBP TR Inde	NIM	INDEX
^NQDMASIA8000T	The NASDAQ DM Asia Financials I	NIM	INDEX
^NQASIA8000LMAUDN	NASDAQ Asia Financials Large Mi	NIM	INDEX
^NQNA5000LMJPYT	NASDAQ N America Cnsmr Svcs Lg	NIM	INDEX
^NQTHLCAUD	NASDAQ Thailand Large Cap AUD I	NIM	INDEX
^NQZA5000LMEURT	NASDAQ South Africa Cnsmr Svcs	NIM	INDEX
^BKAR	BNY Mellon Argentina ADR Index	SNP	INDEX
^NQNA8500JPYN	NASDAQ N America Ins JPY NTR In	NIM	INDEX
^NQEMEA3300JPYT	NASDAQ EMEA Auto & Parts JPY TR	NIM	INDEX
27422321.DE			INDEX
INC4D.NX			INDEX
^NQUSS3763JPYT	NQ US Sm Cap Clothing & Accesso	NIM	INDEX
11820595.DE			INDEX
^NQEMASIA3700EUR	NASDAQ EM Asia Psnl & Hhld Good	NIM	INDEX
269L.DE	HSBC MSCI CHINA INAV DL	GER	INDEX
SFA11T.SW	SBI For AAA-A 1-10 T	EBS	INDEX
^NQUSB9572AUDN	NQ US Bnchmk Comp Hardware AUD	NIM	INDEX
^NQEMASIAAUDT	NASDAQ EM Asia AUD TR Index	NIM	INDEX
^MSATEURP	Morningstar Austria Index PR EU	SNP	INDEX
DH5U.DE	IN.IS.NETH.GOV.BOND CHF	GER	INDEX
^NQASIA2000LMEURN	NASDAQ Asia Inds Large Mid Cap	NIM	INDEX
SF15FY.SW	SBI For AAA-AA 1-15 Y	EBS	INDEX
DE000A1CQ364.SG	MVIS POLAND PR	STU	INDEX
SFF11T.SW	SBI For AAA-AA 1-10 T	EBS	INDEX
^NQUSS2795GBPT	NQ US Sm Cap Financial Admin GB	NIM	INDEX
^NQTW5000AUD	NASDAQ Taiwan Cnsmr Svcs AUD In	NIM	INDEX
SXTRUAHA.Z			INDEX
^NQLAMCEURT	NASDAQ Lat America Mid Cap EUR	NIM	INDEX
^NQUSB2793AUDN	NQ US Bnchmk Bus Trng & Empl Ag	NIM	INDEX
^NQLA8000LM	NASDAQ Lat America Financials L	NIM	INDEX
^DWMFRSN	Dow Jones Middle East & Africa	DJI	INDEX
SGCPFR.Z			INDEX
^NQASPA5700LM	NASDAQ ASPA Travel & Leisure Lg	NIM	INDEX
^NQNA6000AUD	NASDAQ N America Telecom AUD In	NIM	INDEX
^NQDMASIA7000GBP	NASDAQ DM Asia Utilities GBP In	NIM	INDEX
^NQAU3000AUDT	NASDAQ Australia Cnsmr Goods AU	NIM	INDEX
D9PE.DE			INDEX
0JHF.DE	INAVISHFSEMSCIWJPY	GER	INDEX
^NQDMASIA4000LMN	NASDAQ DM Asia Health Care Larg	NIM	INDEX
^NQUSM8675AUDN	NQ US Md Cap Specialty REITs AU	NIM	INDEX
^NQUSL2727AUDN	NQ US Lg Cap Diversified Inds A	NIM	INDEX
^NQUSB7573AUDN	NQ US Bnchmk Gas Distr AUD NTR	NIM	INDEX
V2E6.DE			INDEX
^NQUSL2700AUDT	NQ US Lg Cap Ind Goods & Svcs A	NIM	INDEX
^NQUSB9576AUDT	NQ US Bnchmk Semiconductors AUD	NIM	INDEX
^NQASPA1300CADN	NASDAQ ASPA Chemicals CAD NTR I	NIM	INDEX
^NQEMEA3500AUDT	NASDAQ EMEA Food & Beverage AUD	NIM	INDEX
4MT5.DE	INAVISHGINFUGBP	GER	INDEX
^NQZA9000N	NASDAQ South Africa Tech NTR In	NIM	INDEX
5379.DE			INDEX
^NQNA3300GBP	NASDAQ N America Auto & Parts G	NIM	INDEX
^NQUSM2700AUDT	NQ US Md Cap Ind Goods & Svcs A	NIM	INDEX
ST115D.SW	SBI AAA-BBB 1-15 D	EBS	INDEX
^NQNA9000LMGBP	NASDAQ N America Tech Large Mid	NIM	INDEX
^NQG8700AUD	NASDAQ Global Financial Svcs AU	NIM	INDEX
^NQUSB8771JPY	NQ US Bnchmk Asset Managers JPY	NIM	INDEX
^NQGXNA	The NASDAQ Global Ex North Amer	NIM	INDEX
^ERAAUSLT	^ERAAUSLT	SNP	INDEX
HTXUSD.VI			INDEX
WIAMERS9000.L			INDEX
^NQASIA1000LMT	NASDAQ Asia Basic Matls Large M	NIM	INDEX
^NQLASCJPYN	NASDAQ Lat America Small Cap JP	NIM	INDEX
^NQASPA8000JPYT	NASDAQ ASPA Financials JPY TR I	NIM	INDEX
^NQLA1300CAD	NASDAQ Lat America Chemicals CA	NIM	INDEX
^NQLALCAUDT	NASDAQ Lat America Large Cap AU	NIM	INDEX
4Q7N.DE	INAV DJS 600 OP.UTILI.SO.	GER	INDEX
^NQDMXNALMCJPYT	NASDAQ DM Ex N America Large Mi	NIM	INDEX
^NQDMXUS0001AUDT	NASDAQ DM Ex US Oil & Gas AUD T	NIM	INDEX
^NQDMASIA3300JPYT	NASDAQ DM Asia Auto & Parts JPY	NIM	INDEX
RAUR.FGI			INDEX
^NQUSS5753AUDN	NQ US Sm Cap Hotels AUD NTR Ind	NIM	INDEX
X2C2.DE	INAVISHJAPUCITCHF	GER	INDEX
^FGBLINAV	First Trust Global AlphaDEX UCI	NYS	INDEX
SFA51T.SW	SBI For AAA-A 5-10 T	EBS	INDEX
^NQCH2000AUDN	NASDAQ Switzerland Inds AUD NTR	NIM	INDEX
^NQNA2700LM	NASDAQ N America Ind Goods & Sv	NIM	INDEX
^NQDXASPAXJPGBPN	NASDAQ AlphaDEX Asia Pacific Ex	NIM	INDEX
^SPJXDAJT	S&P/JPX Dividend Aristocrats In	SNP	INDEX
0J9R.DE	IN.SO.RBIS E.-RI.EQ-EU.LS	GER	INDEX
^YHOH769	^YHOH769		INDEX
^NQAUAUD	NASDAQ Australia AUD Index	NIM	INDEX
RDXMETUSD.VI			INDEX
SDA11P.SW	SBI Dom AAA-A 1-10 P	EBS	INDEX
WIPACS2710.L			INDEX
^NQDMASPA7000	The NASDAQ DM ASPA Utilities In	NIM	INDEX
^NQASIA4000LMEURN	NASDAQ Asia Health Care Lg Md C	NIM	INDEX
^NQUSB5371AUDT	NQ US Bnchmk Apparel Rtlrs AUD	NIM	INDEX
RNAA.L			INDEX
^P2CYC	^P2CYC	DJI	INDEX
SXDAR.Z			INDEX
^NQLALCEUR	NASDAQ Lat America Large Cap EU	NIM	INDEX
STA57Y.SW	SBI AAA-A 5-7 Y	EBS	INDEX
^NQCHSCAUDT	NASDAQ Switzerland Small Cap AU	NIM	INDEX
^NQEURO8300AUDT	NASDAQ Eurozone Banks AUD TR In	NIM	INDEX
0JBB.DE	INAV DBX-TRMS2CEUR	GER	INDEX
SF15AP.SW	SBI For AAA-A 1-15 P	EBS	INDEX
^NQEM3300LM	NASDAQ Emerging Auto & Parts Lg	NIM	INDEX
^NQUSS8672AUD	NQ US Sm Cap Retail REITs AUD I	NIM	INDEX
^NQUSS4537AUD	NQ US Sm Cap Medical Supplies A	NIM	INDEX
^NQEU1700AUDT	NASDAQ Europe Basic Resources A	NIM	INDEX
^NQLA6000LM	NASDAQ Lat America Telecom Larg	NIM	INDEX
X222.DE	INAVISJPMOEMBCHFGBP	GER	INDEX
^NQDMASPA5500GBPT	NASDAQ DM ASPA Media GBP TR Ind	NIM	INDEX
ITAG.SA	ITAG ALONG	SAO	INDEX
CECEBNK.VI			INDEX
SDN55P.SW	SBI Dom Non-Gov AAA-BBB 15+ P	EBS	INDEX
FAB3.DE	INAV DBX MSCI JA.TR.JPY	GER	INDEX
^NQUSM5371N	NQ US Md Cap Apparel Rtlrs Inde	NIM	INDEX
^NQMALMAUD	NASDAQ Morocco Large Mid Cap AU	NIM	INDEX
^NQDMMEA2000AUD	NASDAQ DM MEA Inds AUD Index	NIM	INDEX
^NTASETTR	Northern Trust Real Assets Allo	NYS	INDEX
^NQUSL3537AUDT	NQ US Lg Cap Soft Drinks AUD TR	NIM	INDEX
^NQDMASIA8500AUD	NASDAQ DM Asia Ins AUD Index	NIM	INDEX
CECE-TD-TR-EUR.VI			INDEX
^NQUSL8700AUD	NQ US Lg Cap Financial Svcs AUD	NIM	INDEX
^A1NCY	Dow Jones Americas Consumer Goo	DJI	INDEX
^NQASIA7000AUDT	NASDAQ Asia Utilities AUD TR In	NIM	INDEX
^NQIELMAUDN	NASDAQ Ireland Large Mid Cap AU	NIM	INDEX
^NQAU7000JPY	NASDAQ Australia Utilities JPY	NIM	INDEX
^NQEMASIALCAUD	NASDAQ EM Asia Large Cap AUD In	NIM	INDEX
5EDN.DE	INAVISHMSCIWUAGBP	GER	INDEX
^NQEMASIAMCJPYT	NASDAQ EM Asia Mid Cap JPY TR I	NIM	INDEX
^NQINSCAUDT	NASDAQ India Small Cap AUD TR I	NIM	INDEX
^SPASDOHN	S&P Pan Asia Select Dividend Op	SNP	INDEX
^NQNLSCAUD	NASDAQ Netherlands Small Cap AU	NIM	INDEX
^NQAULMCADT	NASDAQ Australia Large Mid Cap	NIM	INDEX
^NQPEMCAUD	NASDAQ Peru Mid Cap AUD Index	NIM	INDEX
4456.DE	DAXPLMAXSHRJAPEU NR	GER	INDEX
3BTH.DE	DAX INT MID 100 K	GER	INDEX
^NQASPA	The NASDAQ ASPA Index	NIM	INDEX
AG14.FGI	FTSE All-Emerging All-Cap Index	FGI	INDEX
^NQDMASPAXJPAUD	Nasdaq DM ASPA Ex Japan AUD	NIM	INDEX
V2I5.DE			INDEX
^NQUSM3763AUDT	NQ US Md Cap Clothing & Accesso	NIM	INDEX
4MXJ.DE	INAVISHFTSEUF100UJP	GER	INDEX
^NQG8000AUDT	NASDAQ Global Financials AUD TR	NIM	INDEX
^NQASIA8000N	The NASDAQ Asia Financials Inde	NIM	INDEX
IAWAT.PA	LYXOR AWAT INAV	PAR	INDEX
4N64.DE	DAXSUB ALL HOME K	GER	INDEX
^NQEM3300GBPT	NASDAQ Emerging Auto & Parts GB	NIM	INDEX
309B.DE			INDEX
^NQUSL8570AUDN	NQ US Lg Cap Life Ins AUD NTR I	NIM	INDEX
^NQUSM3355N	NQ US Md Cap Auto Parts Index N	NIM	INDEX
^NQLA4000LM	NASDAQ Lat America Health Care	NIM	INDEX
^NQEMASIA2300JPYT	NASDAQ EM Asia Constr & Matls J	NIM	INDEX
^AYMVB	VANECK AU BANKS EIN	ASX	INDEX
^NQASPA8000CADN	NASDAQ ASPA Financials CAD NTR	NIM	INDEX
^CSPSADRP	^CSPSADRP	SNP	INDEX
^NQUSB4000AUD	NQ US Bnchmk Health Care AUD In	NIM	INDEX
^NQGXJPAUDT	NASDAQ Global Ex Japan AUD TR I	NIM	INDEX
^BKEURT	BNY Mellon Europe ADR Total Ret	SNP	INDEX
ST257Y.SW	SBI AA 5-7 Y	EBS	INDEX
4MX4.DE	IN.IS.EM INFRAST.YN	GER	INDEX
^NQCLLMAUDN	NASDAQ Chile Large Mid Cap AUD	NIM	INDEX
^NQUSB3300EURT	NQ US Bnchmk Auto & Parts EUR T	NIM	INDEX
GSUK.DE	DIVDAX IND KURS	GER	INDEX
^SPGSCRP	S&P GSCI All Crude ER	SNP	INDEX
^NQNA1700LMJPYN	NASDAQ N America Basic Resource	NIM	INDEX
^BKIE	BNY Mellon Ireland ADR Index	SNP	INDEX
^BKCBRT	BNY Mellon Brazil Classic ADR T	SNP	INDEX
4QC7.DE	INAVISHGGOVBDUJPY	GER	INDEX
WIAMERS2750.FGI			INDEX
^NQLA8700JPYN	NASDAQ Lat America Financial Sv	NIM	INDEX
^NQCL8000AUD	NASDAQ Chile Financials AUD Ind	NIM	INDEX
0J1F.DE	INAV DB X-TEVFU GBP	GER	INDEX
^NQAU7000GBPT	NASDAQ Australia Utilities GBP	NIM	INDEX
^NQNA5700AUDT	NASDAQ N America Travel & Leisu	NIM	INDEX
19096076.SG			INDEX
^NQZA3000LMGBPN	NASDAQ South Africa Cnsmr Goods	NIM	INDEX
^NQKRSCAUDN	NASDAQ Korea Small Cap AUD NTR	NIM	INDEX
D1AB.DE	DAXPLUS SEAS STR P	GER	INDEX
^NQASPA9000LMGBP	NASDAQ ASPA Tech Large Mid Cap	NIM	INDEX
^NQAU2000AUDN	NASDAQ Australia Inds AUD NTR I	NIM	INDEX
^NQNALCCADT	NASDAQ N America Large Cap CAD	NIM	INDEX
XEVI.DE	INAV DBXT DJ6IL GBP	GER	INDEX
^NQUSS8672AUDT	NQ US Sm Cap Retail REITs AUD T	NIM	INDEX
^NQEMASIALMCADT	NASDAQ EM Asia Large Mid Cap CA	NIM	INDEX
X2JC.DE	INAV IS.MSCI WMF ETF USD	GER	INDEX
SBD13T.SW	SBI Dom AAA-A T	EBS	INDEX
^DWAMID	Dow Jones Americas Industrials	DJI	INDEX
3BMD.DE	IN.IS.M.EUR.ETF(DI.)EUR	GER	INDEX
^TSTI	TSEC steel and iron subindex	TAI	INDEX
^NQHKLCAUDT	NASDAQ Hong Kong Large Cap AUD	NIM	INDEX
^AYQOZ	BETA FTSE RAFI 200 EIN	ASX	INDEX
3BUG.DE	DAXGL AFRICA GBP TR	GER	INDEX
V1E3.DE			INDEX
^NQASPA0001LM	NASDAQ ASPA Oil & Gas Large Mid	NIM	INDEX
^NQUSM1757AUDN	NQ US Md Cap Iron & Steel AUD N	NIM	INDEX
^NQEMEA3300JPYN	NASDAQ EMEA Auto & Parts JPY NT	NIM	INDEX
4QDP.DE	INAVDEKADTBEGGER3-5	GER	INDEX
^NQLASCGBPT	NASDAQ Lat America Small Cap GB	NIM	INDEX
^XTC	NYSE ARCANO AMERICA TELECOM IND	NYS	INDEX
AXX6500.L			INDEX
^NQUSL3000AUDT	NQ US Lg Cap Cnsmr Goods AUD TR	NIM	INDEX
^NQDMASPA1700JPY	NASDAQ DM ASPA Basic Resources	NIM	INDEX
AWDPACXJ.FGI	FTSE Developed Asia Pacific ex	FGI	INDEX
3BSB.DE	DAXGL.CHINA UTIL.PR.USD	GER	INDEX
^NQASIA6000LMGBP	NASDAQ Asia Telecom Large Mid C	NIM	INDEX
STA35T.SW	SBI AAA-A 3-5 T	EBS	INDEX
^NQUSL2720AUDN	NQ US Lg Cap General Inds AUD N	NIM	INDEX
^BKSN	BNY Mellon Sweden ADR Index	SNP	INDEX
^NQNAMCT	The NASDAQ North America Mid Ca	NIM	INDEX
^NQEMASIA8700CADN	NASDAQ EM Asia Financial Svcs C	NIM	INDEX
^NQASIA7000GBPN	NASDAQ Asia Utilities GBP NTR I	NIM	INDEX
^NQLA7000EUR	NASDAQ Lat America Utilities EU	NIM	INDEX
^NQLA3700AUDN	NASDAQ Lat America Psnl & Hhld	NIM	INDEX
^NQAU2000AUD	NASDAQ Australia Inds AUD Index	NIM	INDEX
^NQEURO3000AUDN	NASDAQ Eurozone Cnsmr Goods AUD	NIM	INDEX
WIAMERS8570.L			INDEX
^NQUSM2710CADN	NQ US Md Cap Aerospace & Defens	NIM	INDEX
^NQEGSCAUD	NASDAQ Egypt Small Cap AUD Inde	NIM	INDEX
SA1AMVV.Z			INDEX
^JAE	NYSE ARCA MINI OIL INDEX	NYS	INDEX
^NQASIAEURT	NASDAQ Asia EUR TR Index	NIM	INDEX
11556449.SG			INDEX
4MWC.DE	INAVISHMSCIWORLDCH	GER	INDEX
SAN10P.SW	SBI Dom Non-Gov AAA-AA 10+ P	EBS	INDEX
^NQDMASIA4000AUDN	NASDAQ DM Asia Health Care AUD	NIM	INDEX
^NQGB5700AUD	NASDAQ UK Travel & Leisure AUD	NIM	INDEX
DF29.DE	INAVISHFIGOVBDUGBP	GER	INDEX
^NQDMASIA5300EURN	NASDAQ DM Asia Retail EUR NTR I	NIM	INDEX
^NQZASCZAR	NASDAQ South Africa Small Cap Z	NIM	INDEX
^NQUSS3355CADN	NQ US Sm Cap Auto Parts CAD NTR	NIM	INDEX
^NQEMASIALMJPY	NASDAQ EM Asia Large Mid Cap JP	NIM	INDEX
^NQUSM4577AUD	NQ US Md Cap Pharma AUD Index	NIM	INDEX
^NQAT8000JPY	NASDAQ Austria Financials JPY I	NIM	INDEX
V2J5.DE			INDEX
^NQNA8300LMN	NASDAQ N America Banks Large Mi	NIM	INDEX
DH6A.DE	LEVDAX X3 PR EUR	GER	INDEX
